Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),Charging Duration (min)
-0.5182494339056649,2024-01-28 13:00:00,2024-01-28 15:15:00,-0.6149123039560416,-0.3981133787536957,-0.06396828893731721,-0.827506075925677,135.0
-0.12814459789975075,2024-01-28 14:00:00,2024-01-28 15:46:00,-0.382163988259535,-0.8134668733570265,-0.189975636663139,-0.00020618475465972175,106.0
-0.23259945804932503,2024-01-28 15:00:00,2024-01-28 16:08:00,-0.6435525755100227,-0.5336984751038136,-0.40736990579568433,-0.1580505389699005,68.0
-0.4937366084232607,2024-01-28 16:00:00,2024-01-28 17:27:00,-0.3574401863859985,-0.38043783095148564,-0.021272443990091316,-0.04117238981979188,87.0
-0.4937366084232607,2024-01-28 17:00:00,2024-01-28 17:48:00,-0.7489928075105381,-0.2910997823911943,-0.27423489140988067,-0.44209925892035307,48.0
-0.23259945804932503,2024-01-28 18:00:00,2024-01-28 19:57:00,-0.23581874704023564,-0.8949366541967767,-0.686820665950876,-0.11215478407540191,117.0
-0.3683907762437716,2024-01-28 19:00:00,2024-01-28 21:22:00,-0.1437822858212262,-0.559817329432551,-0.8457199730802967,-0.17727426976694627,142.0
-0.9618037466349733,2024-01-28 20:00:00,2024-01-28 21:46:00,-0.32853221875744887,-0.5901628904584668,-0.2559671047713137,-0.27628576033538577,106.0
-0.4937366084232607,2024-01-28 21:00:00,2024-01-28 22:46:00,-0.08444960277836566,-0.8207870864101982,-0.75884531995935,-0.15445166551841272,106.0
-0.12814459789975075,2024-01-28 22:00:00,2024-01-29 01:35:00,-0.44897052018464856,-0.002065981492454183,-0.878938948274293,-0.04888541580362726,215.0
-0.4937366084232607,2024-01-28 23:00:00,2024-01-28 23:57:00,-0.0883077998484667,-0.824401847208268,-0.6429496130200907,0.08501491792473503,57.0
-0.4937366084232607,2024-01-29 00:00:00,2024-01-29 01:35:00,0.03733831108787422,-0.24884250740156422,-0.6200234078863937,-0.03253938948571933,95.0
-0.12814459789975075,2024-01-29 01:00:00,2024-01-29 01:39:00,-0.8885341909898232,-0.8260231344431856,-0.4928727582675947,-0.3131149609264745,39.0
-0.0029111944209034846,2024-01-29 02:00:00,2024-01-29 04:35:00,-0.27967467053663453,-0.2233315458574151,-0.8111570606553324,0.4817392099717228,155.0
0.08656202185544926,2024-01-29 03:00:00,2024-01-29 06:54:00,-0.36321487640271777,-0.12094945784746425,-0.6552701018169538,-0.3332567350480854,234.0
-0.3683907762437716,2024-01-29 04:00:00,2024-01-29 05:27:00,-0.31025990135330594,-0.1755915680489777,-0.6351525113327665,-0.33811326413911724,87.0
-0.23259945804932503,2024-01-29 05:00:00,2024-01-29 08:50:00,-0.4030550539823238,-0.02912173303252752,-0.2740538373593916,-0.03565577788391616,230.0
-0.4937366084232607,2024-01-29 06:00:00,2024-01-29 08:51:00,-0.5448608535151181,-0.1584881160656687,0.021617309643510607,-0.4545378846220197,171.0
-0.4937366084232607,2024-01-29 07:00:00,2024-01-29 09:34:00,-0.9302131113003986,-0.6485876987673457,0.023688993423699234,-0.2694502495751101,154.0
0.028537692324610564,2024-01-29 08:00:00,2024-01-29 10:21:00,-0.6420801604139821,-0.5200682832408432,-0.30412131739875126,-0.2159702018681564,141.0
-0.23259945804932503,2024-01-29 09:00:00,2024-01-29 10:53:00,-0.8492841681303236,-0.9513974894462118,-0.7794382140460054,-0.11978654184895643,113.0
-0.3683907762437716,2024-01-29 10:00:00,2024-01-29 12:52:00,-0.8764411487647729,-0.18549535606080614,-0.02375822019298668,0.012711527806516187,172.0
-0.12814459789975075,2024-01-29 11:00:00,2024-01-29 13:05:00,-0.3027441914141922,-0.7674343956209205,-0.5826667094964852,-0.4682142542106883,125.0
-0.23259945804932503,2024-01-29 12:00:00,2024-01-29 13:02:00,-0.622291596494248,-0.3345099905068303,-0.4871656048508306,-0.36458639226900924,62.0
-0.23259945804932503,2024-01-29 13:00:00,2024-01-29 15:54:00,-0.3276805517014202,-0.8225648481396327,-0.13345792177793292,-0.38680761859896606,174.0
0.04005893657857107,2024-01-29 14:00:00,2024-01-29 17:01:00,-0.9049933659670553,-0.5913667397953674,-0.8593692776188497,-0.2375563734576671,181.0
-0.1475565320747284,2024-01-29 15:00:00,2024-01-29 18:07:00,0,-0.0036205151008310565,-0.11399833153136663,-0.07340147860236002,187.0
0.028537692324610564,2024-01-29 16:00:00,2024-01-29 19:39:00,-0.023556450847570964,-0.6544905740011858,0.018336491024071755,-0.360497498282636,219.0
-0.4937366084232607,2024-01-29 17:00:00,2024-01-29 19:50:00,0.05019891464275483,-0.8261143968686774,-0.7544786083348095,0.06791619709346541,170.0
0.028537692324610564,2024-01-29 18:00:00,2024-01-29 21:39:00,-0.24849279780318478,-0.38520298989930735,-0.7320933518224086,-0.3469006926383865,219.0
-0.3683907762437716,2024-01-29 19:00:00,2024-01-29 20:16:00,-0.4851625883509838,0,-0.8428174841016889,-0.30511513504761223,76.0
0.028537692324610564,2024-01-29 20:00:00,2024-01-29 22:21:00,-0.8636686325373062,-0.6364408545027549,-0.2987275752642776,-0.38653496086015837,141.0
-0.12814459789975075,2024-01-29 21:00:00,2024-01-29 23:53:00,-0.3803699626583872,-0.5419309263120398,-0.03370149194592331,0.01666181073956241,173.0
-0.23259945804932503,2024-01-29 22:00:00,2024-01-30 01:43:00,-0.15363984413962883,-0.5827828890175475,-0.4153787191854521,-0.03782915798520792,223.0
-0.12814459789975075,2024-01-29 23:00:00,2024-01-30 02:58:00,-0.503242213594051,-0.971761734230625,-0.2950918211161998,0.10635249679752179,238.0
-0.3748518845948239,2024-01-30 00:00:00,2024-01-30 01:12:00,0,-0.1727612480113282,-0.5468810255940902,-0.16458794064559623,72.0
-0.3683907762437716,2024-01-30 01:00:00,2024-01-30 01:37:00,0.041012660049137395,-0.45399768873172375,0.040831940044561144,-0.13632619850651606,37.0
0.028537692324610564,2024-01-30 02:00:00,2024-01-30 02:32:00,-0.49312606025870276,-0.13339892979710255,-0.08554163576209006,-0.43691920171999377,32.0
-0.3683907762437716,2024-01-30 03:00:00,2024-01-30 05:34:00,-0.6799410825973878,-0.3816045398950354,-0.15215843554335762,-0.4867783254793271,154.0
-0.23259945804932503,2024-01-30 04:00:00,2024-01-30 04:41:00,-0.656567466404644,-0.4912836037128564,-0.14480044719694507,-0.13321235781278473,41.0
-0.23259945804932503,2024-01-30 05:00:00,2024-01-30 06:53:00,0,-0.08243081317579648,-0.4146115385447686,-0.40184905820626005,113.0
-0.3683907762437716,2024-01-30 06:00:00,2024-01-30 06:45:00,-0.6236501796960585,-0.6867640539570712,-0.8459481790315959,-0.1303639265190667,45.0
-0.3683907762437716,2024-01-30 07:00:00,2024-01-30 08:47:00,-0.5442504686842584,-0.5295901936988631,0.0477407057161674,0.02472780211778214,107.0
0.028537692324610564,2024-01-30 08:00:00,2024-01-30 11:57:00,-0.2560525516427792,-0.5911696579736145,0.095993859665928,-0.043041986627397555,237.0
-0.4937366084232607,2024-01-30 09:00:00,2024-01-30 10:28:00,-0.9272236379909837,-0.2834379447655152,-0.11734847959925976,0.03447070275207498,88.0
-0.12814459789975075,2024-01-30 10:00:00,2024-01-30 13:26:00,-0.873530390711655,-0.24811279469457637,-0.3865411646907222,-0.25216855804762306,206.0
1.0,2024-01-30 11:00:00,2024-01-30 12:32:00,-0.4388831995023196,-0.19195666175830617,-0.7704230588164672,-0.2922923083703558,92.0
-0.23259945804932503,2024-01-30 12:00:00,2024-01-30 15:39:00,-0.2347074151409273,-0.3427756821787723,-0.5720186071872666,-0.09604284654503281,219.0
-0.4937366084232607,2024-01-30 13:00:00,2024-01-30 14:18:00,-0.37128702139831404,-0.47944619869577587,0.06356442139429452,-0.11343196550185564,78.0
-0.3683907762437716,2024-01-30 14:00:00,2024-01-30 15:20:00,-0.8618545490077738,-0.6712373432045795,-0.16980837865251097,-0.3994103849455197,80.0
-0.3683907762437716,2024-01-30 15:00:00,2024-01-30 16:02:00,-0.8412185362485782,-0.8308201846404898,-0.37905238925393314,-0.17613000111570754,62.0
-0.23259945804932503,2024-01-30 16:00:00,2024-01-30 16:59:00,-0.39729837136033475,-0.48180499529002596,-0.48868958063447443,0.05446088584806019,59.0
-0.23259945804932503,2024-01-30 17:00:00,2024-01-30 20:36:00,-0.8939557121186662,0,-0.7354360262114005,0.08196908166193762,216.0
-0.4937366084232607,2024-01-30 18:00:00,2024-01-30 19:45:00,-0.8741417767359058,-0.30183749754352995,-0.11739337670938355,-0.3654041723153201,105.0
0.028537692324610564,2024-01-30 19:00:00,2024-01-30 19:44:00,-0.6345634668995712,-0.2444731074919957,-0.8688805308819169,0.06375515547257593,44.0
-0.12814459789975075,2024-01-30 20:00:00,2024-01-30 21:51:00,-0.6954279809200098,-0.9179267556538045,-0.7977211892017982,0.05387123059455812,111.0
-0.4937366084232607,2024-01-30 21:00:00,2024-01-30 23:01:00,-0.7205810695326685,-0.445684262881233,0.011859463699190664,-0.011056852749431245,121.0
-0.4937366084232607,2024-01-30 22:00:00,2024-01-30 22:52:00,0.017283655013639265,-0.04327448584920801,-0.1842757042160008,-0.28105135010239735,52.0
-0.3683907762437716,2024-01-30 23:00:00,2024-01-31 02:55:00,-0.5767581725235469,0.4634131065194922,-0.42611640867008793,-0.16481783075611356,235.0
-0.4937366084232607,2024-01-31 00:00:00,2024-01-31 02:03:00,-0.7649889954263659,-0.297649736325309,0.13267656084303425,-0.18306310920591018,123.0
0.028537692324610564,2024-01-31 01:00:00,2024-01-31 02:14:00,0.015158584880332837,-0.9061410315772813,-0.32645852007219667,-0.2187752099864977,74.0
-0.23259945804932503,2024-01-31 02:00:00,2024-01-31 03:31:00,-0.652451312422535,-0.8815842549314735,-0.29319748077371266,-0.42214118728715466,91.0
-0.4937366084232607,2024-01-31 03:00:00,2024-01-31 06:56:00,-0.27385669847247973,-0.2515902397818569,-0.0731363152117398,-0.050336175804552075,236.0
0.028537692324610564,2024-01-31 04:00:00,2024-01-31 07:48:00,-0.866662875276232,-0.729574567493324,-0.8420579509327304,-0.24585544312042107,228.0
-0.5749610809673027,2024-01-31 05:00:00,2024-01-31 05:44:00,-0.17751481667732005,-0.24685283292572635,-0.1002216359319743,-0.034654559368703985,44.0
-0.9354290312609584,2024-01-31 06:00:00,2024-01-31 07:15:00,-0.5245031741337214,-0.7993002269639805,-0.45352056359885673,-0.008419871064149764,75.0
-0.3683907762437716,2024-01-31 07:00:00,2024-01-31 08:33:00,-0.8383022163668542,-0.11181335120254354,-0.4040404923216844,-0.28010189809011443,93.0
-0.23259945804932503,2024-01-31 08:00:00,2024-01-31 11:23:00,-0.6293818906831712,-0.47496182315498725,-0.31416124157052305,-0.2989137903267648,203.0
-0.3683907762437716,2024-01-31 09:00:00,2024-01-31 12:33:00,-0.3016220109726351,-0.9290067052551652,-0.24378635862918996,0.030260570055852032,213.0
-0.3683907762437716,2024-01-31 10:00:00,2024-01-31 13:21:00,-0.15993244213599633,-0.16811367940962985,-0.3005354502817782,0.07611852800365959,201.0
-0.23259945804932503,2024-01-31 11:00:00,2024-01-31 12:44:00,-0.36110349634065475,-0.272946998126949,-0.37459321098633525,-0.010704168714897211,104.0
-0.23259945804932503,2024-01-31 12:00:00,2024-01-31 15:06:00,-0.3282739469369612,-0.7199154834310713,-0.49344445236359546,-0.15355787673789412,186.0
-0.23259945804932503,2024-01-31 13:00:00,2024-01-31 16:39:00,-0.10378417440300558,-0.0009627820937501141,-0.25971458904864864,-0.05111049732077655,219.0
-0.3683907762437716,2024-01-31 14:00:00,2024-01-31 15:21:00,-0.07565962452380803,-0.6005609041403381,-0.5986596389543314,-0.20221480839310924,81.0
-0.23259945804932503,2024-01-31 15:00:00,2024-01-31 18:31:00,-0.25742759762050216,-0.9401781954827616,-0.6412664857301547,-0.051772023691772584,211.0
-0.12814459789975075,2024-01-31 16:00:00,2024-01-31 17:57:00,-0.7794642161120412,-0.7279905452467008,-0.6232210076068561,-0.11987298732590479,117.0
-0.3683907762437716,2024-01-31 17:00:00,2024-01-31 18:26:00,0.004284147446609987,0,-0.06475119681187314,-0.4790070936462234,86.0
0.028537692324610564,2024-01-31 18:00:00,2024-01-31 19:52:00,-0.9208979333078724,-0.05807652829763421,-0.7693060767980889,-0.2523795674313891,112.0
-0.3683907762437716,2024-01-31 19:00:00,2024-01-31 20:35:00,-0.8673797281274411,-0.278076523394041,-0.566258088181111,0.08482733436784429,95.0
-0.23259945804932503,2024-01-31 20:00:00,2024-01-31 22:59:00,-0.17878162113055762,-0.5261213530494427,-0.8335437841411869,-0.26822799699418365,179.0
-0.3683907762437716,2024-01-31 21:00:00,2024-01-31 21:49:00,0,-0.36909886161755967,0.04782045713575411,-0.10122635687075043,49.0
-0.6260839072824955,2024-01-31 22:00:00,2024-01-31 23:02:00,-0.7838081686706299,-0.8313876572238126,-0.3579547171692953,0.015255379723711826,62.0
-0.0320399951629049,2024-01-31 23:00:00,2024-02-01 00:41:00,-0.8806507901052513,0,-0.30709243100951333,-0.4865999624135937,101.0
-0.4937366084232607,2024-02-01 00:00:00,2024-02-01 00:54:00,-0.422390103901792,-0.3997650561904461,0.16274928063479654,-0.2933191144916083,54.0
-0.3683907762437716,2024-02-01 01:00:00,2024-02-01 02:15:00,-0.4517372014275055,-0.5752323474933576,-0.4668166879608554,-0.48399347248227254,75.0
0.028537692324610564,2024-02-01 02:00:00,2024-02-01 03:42:00,-0.9126167206837265,-0.9462253959378696,0.06557343068297294,-1.0,102.0
-0.3683907762437716,2024-02-01 03:00:00,2024-02-01 05:07:00,-0.08808667450306118,-0.6841371644556338,-0.728474648322516,-0.49214063498028826,127.0
-0.23259945804932503,2024-02-01 04:00:00,2024-02-01 05:26:00,-0.4918893926500224,-0.7275249340965257,-0.6496508269754946,-0.3644648569871719,86.0
-0.1660782595528152,2024-02-01 05:00:00,2024-02-01 06:56:00,-0.23870491657534632,-0.8951360335129973,-0.25437788226047575,-0.338501923875855,116.0
-0.23259945804932503,2024-02-01 06:00:00,2024-02-01 08:42:00,-0.02673898180581058,-0.07739669481503497,-0.059987222143128016,-0.48165024794374145,162.0
0.028537692324610564,2024-02-01 07:00:00,2024-02-01 08:24:00,-0.4707602346731402,-0.7852230509616737,-0.6168566634342573,-0.07138539026191748,84.0
-0.4937366084232607,2024-02-01 08:00:00,2024-02-01 09:30:00,-0.3803616823352364,-0.10578506606299753,-0.15888502683785322,-0.0991092103467538,90.0
0.028537692324610564,2024-02-01 09:00:00,2024-02-01 10:58:00,-0.704718806436583,-0.29738105731187336,-0.4964189603145739,-0.3949109979957749,118.0
-0.3683907762437716,2024-02-01 10:00:00,2024-02-01 10:37:00,-0.10357017672555113,-0.3288331113903741,-0.41329341257165775,-0.05021041420115446,37.0
-0.4937366084232607,2024-02-01 11:00:00,2024-02-01 11:45:00,-0.034644100559591884,-0.3854392588748361,-0.22153156213938485,-0.34202356884167495,45.0
-0.23259945804932503,2024-02-01 12:00:00,2024-02-01 15:25:00,-0.029868686889465867,-0.48650256513462764,0.0438208430506517,-0.05233471160795922,205.0
-0.4937366084232607,2024-02-01 13:00:00,2024-02-01 15:25:00,-0.15460807725373615,-0.712442632808161,-0.8233795750525958,0.0723240257482749,145.0
-0.4937366084232607,2024-02-01 14:00:00,2024-02-01 15:30:00,-0.842774312697712,-0.03140388526563598,-0.4761577677549761,-0.11169283296286159,90.0
-0.7068841784912123,2024-02-01 15:00:00,2024-02-01 15:44:00,-0.5245452306173014,-0.4633562596114398,0.04229279116739271,-0.018553547674316273,44.0
0.028537692324610564,2024-02-01 16:00:00,2024-02-01 19:42:00,-0.6215171768494606,-0.8006648875014987,-0.47710086407091334,-0.03128958998238063,222.0
-0.12814459789975075,2024-02-01 17:00:00,2024-02-01 19:59:00,0.005753856700509541,-0.1728364176427567,-0.6132672767953959,0.01066380918562193,179.0
-0.4937366084232607,2024-02-01 18:00:00,2024-02-01 20:40:00,-0.02638850170841689,-0.03318004479000314,-0.07330120025979858,0.07887260539828578,160.0
0.028537692324610564,2024-02-01 19:00:00,2024-02-01 21:11:00,-0.030659077501947074,-0.8100883046075402,-0.3227947348798591,-0.005832023665632957,131.0
-0.4937366084232607,2024-02-01 20:00:00,2024-02-01 21:23:00,-0.5403086750410618,-0.5711797300743747,-0.6810112058929839,-0.3933801734959673,83.0
-0.3683907762437716,2024-02-01 21:00:00,2024-02-01 21:43:00,0,-0.8094902027359829,-0.1722074957724017,-0.37642502236483666,43.0
-0.12814459789975075,2024-02-01 22:00:00,2024-02-01 23:05:00,-0.5288379803171146,-0.7697010109535352,-0.8113154609172295,-0.4652656035611318,65.0
-0.3683907762437716,2024-02-01 23:00:00,2024-02-02 02:59:00,-0.3654844137167167,-0.7217051899612035,-0.28146949724773795,-0.3135651820672829,239.0
-0.23259945804932503,2024-02-02 00:00:00,2024-02-02 02:14:00,-0.29472228855165106,-0.5357354997607271,-0.819211224825901,-0.4054881387863051,134.0
-0.23259945804932503,2024-02-02 01:00:00,2024-02-02 02:51:00,-0.7961456168204225,-0.10340432450721893,0.07717282613825471,-0.36959765494727315,111.0
-0.4937366084232607,2024-02-02 02:00:00,2024-02-02 03:36:00,-0.465271902644703,-0.8248829487745049,-0.5791192361924651,-0.2934798644312854,96.0
-0.3683907762437716,2024-02-02 03:00:00,2024-02-02 03:39:00,-0.8484292968911733,-0.8297380297768213,-0.6832898904442798,-0.24993283477629558,39.0
-0.23259945804932503,2024-02-02 04:00:00,2024-02-02 05:18:00,-0.4792020417162133,-0.13115714884232288,-0.07291383252767603,-0.41862447926502355,78.0
0.028537692324610564,2024-02-02 05:00:00,2024-02-02 07:20:00,-0.9249694297442014,-0.8037518331721414,-0.15307616966409865,-0.47522013213745684,140.0
-0.4937366084232607,2024-02-02 06:00:00,2024-02-02 07:34:00,-0.28458212517638615,0,-0.12656321017966154,-0.447009833195378,94.0
-0.3683907762437716,2024-02-02 07:00:00,2024-02-02 08:26:00,-0.7309607659899584,-0.46383504222600047,0.0823450360840341,0.7916601932456597,86.0
-0.3683907762437716,2024-02-02 08:00:00,2024-02-02 08:56:00,-0.8220391985878764,-0.1793198908727225,-0.12790549101319626,-0.40129025629150095,56.0
-0.4937366084232607,2024-02-02 09:00:00,2024-02-02 12:52:00,-0.7380873373522697,-0.2817788188646392,-0.05477918015768091,-0.40064830291855436,232.0
-0.4937366084232607,2024-02-02 10:00:00,2024-02-02 12:22:00,-0.03641297247602171,-0.08134896573264305,-0.19820595021376775,-0.35643434517355455,142.0
-0.23259945804932503,2024-02-02 11:00:00,2024-02-02 13:42:00,-0.006828843146643115,-0.2551761496032958,0.13103209020663442,-0.1937872978743429,162.0
-0.33944945338055876,2024-02-02 12:00:00,2024-02-02 13:40:00,-0.7960218229989169,0.004834529141027444,-0.3101069466728096,-0.401257808778156,100.0
-0.4937366084232607,2024-02-02 13:00:00,2024-02-02 14:52:00,-0.5192176380413296,-0.6656694933633073,-0.55182981382378,-0.4211152670347156,112.0
-0.4937366084232607,2024-02-02 14:00:00,2024-02-02 15:26:00,-0.9177160626322236,-0.5748525417024166,0.16485600465488748,-0.10356191939524495,86.0
-0.4937366084232607,2024-02-02 15:00:00,2024-02-02 17:29:00,-0.3148468800346801,-0.23980333530801656,-0.8703734093173449,-0.20337608173270472,149.0
-0.23259945804932503,2024-02-02 16:00:00,2024-02-02 18:02:00,0,-0.4082586047145972,-0.47830439097524813,-0.44342133085117685,122.0
-0.3740220895645239,2024-02-02 17:00:00,2024-02-02 17:44:00,-0.7743263593614498,-0.034656714891606044,-0.31613592231505505,-0.19347144771711944,44.0
-0.4937366084232607,2024-02-02 18:00:00,2024-02-02 20:20:00,-0.367905197388928,-0.7069123644964638,-0.8107237378675312,0.08616371109709209,140.0
-0.3683907762437716,2024-02-02 19:00:00,2024-02-02 21:10:00,-0.6704789956965895,-0.36119335187388335,-0.2532911561126535,0.011673549761492152,130.0
-0.12814459789975075,2024-02-02 20:00:00,2024-02-02 22:28:00,-0.10827602228935163,-0.17399366720510223,-0.423877577586105,-0.05707523852415575,148.0
-0.12814459789975075,2024-02-02 21:00:00,2024-02-02 22:45:00,-0.4321848018150032,-0.6285482159457331,-0.812153024157081,-0.08717370253052537,105.0
-0.3683907762437716,2024-02-02 22:00:00,2024-02-03 01:07:00,-0.17775795950590068,-0.617770799587778,0.08825564312924428,-0.002588609188883595,187.0
-0.12814459789975075,2024-02-02 23:00:00,2024-02-02 23:49:00,-0.42467613809876825,-0.15792140755096262,-0.5289342093876158,-0.1825924224744755,49.0
0.028537692324610564,2024-02-03 00:00:00,2024-02-03 03:14:00,-0.5907661984101922,-0.7891055326066791,-0.10054487894793096,-0.8125355502658868,194.0
-0.23259945804932503,2024-02-03 01:00:00,2024-02-03 03:40:00,-0.01729145689290168,-0.13088844753141593,-0.7149774282256889,-0.4566929083394251,160.0
-0.12814459789975075,2024-02-03 02:00:00,2024-02-03 03:42:00,0,-0.8339212966028154,-0.8311897125446476,-0.3025409500811309,102.0
-0.23259945804932503,2024-02-03 03:00:00,2024-02-03 05:31:00,0.036177543477381,-0.3892392282720015,-0.2040466917904854,-0.139738463392733,151.0
-0.3683907762437716,2024-02-03 04:00:00,2024-02-03 05:10:00,-0.8660107235322281,-0.4212214508380062,-0.8317076355416702,-0.2603652722295071,70.0
-0.12814459789975075,2024-02-03 05:00:00,2024-02-03 08:16:00,-0.9329913702550326,-0.8381468797131952,0.08339036861278393,-0.14270741230356176,196.0
-0.4937366084232607,2024-02-03 06:00:00,2024-02-03 09:03:00,-0.21314320605497972,-0.3959113815890206,-0.47634793224764416,0.027636114819792335,183.0
-0.3683907762437716,2024-02-03 07:00:00,2024-02-03 09:39:00,-0.890832708866476,-0.3064100407817707,-0.8559359316435413,0.05412175524530327,159.0
-0.40630993239160906,2024-02-03 08:00:00,2024-02-03 08:52:00,-0.4649285449975712,-0.1684466726756959,-0.2609574278765342,-0.06332296490137335,52.0
-0.12814459789975075,2024-02-03 09:00:00,2024-02-03 09:52:00,-0.7523566360465177,-0.6759601772967239,-0.3076159312503888,-0.4115167417151958,52.0
-0.4937366084232607,2024-02-03 10:00:00,2024-02-03 12:53:00,-0.43818148265896906,-0.32583024305952,-0.12601795867808352,-0.4089986242253594,173.0
-0.3683907762437716,2024-02-03 11:00:00,2024-02-03 11:38:00,-0.832205259553877,-0.4594862879714319,-0.1457943695235281,-0.28504077126399563,38.0
-0.23259945804932503,2024-02-03 12:00:00,2024-02-03 12:42:00,-0.8834026828787551,-0.6918856872775954,-0.8046873371792295,-0.4330257814345143,42.0
-0.3683907762437716,2024-02-03 13:00:00,2024-02-03 16:05:00,-0.9990095279070524,-0.07981331800684033,0.11857222067377315,-0.1817428446673618,185.0
-0.3683907762437716,2024-02-03 14:00:00,2024-02-03 17:04:00,-0.8572130789295735,-0.5927826417302886,0.10174170745624611,-0.32056841909554323,184.0
-0.23259945804932503,2024-02-03 15:00:00,2024-02-03 16:20:00,-0.8973264570970053,-0.9299502899616096,0.059370413519491905,0.04086744053456659,80.0
-0.23259945804932503,2024-02-03 16:00:00,2024-02-03 17:33:00,-0.07846498680993985,-0.7603002331430309,-0.8717840762002845,-0.4699910194506447,93.0
-0.3683907762437716,2024-02-03 17:00:00,2024-02-03 18:21:00,-0.8010202615631175,-0.7578489726664639,-0.8727088203017326,-0.38948791728710785,81.0
-0.12814459789975075,2024-02-03 18:00:00,2024-02-03 21:58:00,0.02259041301227316,-0.40186238954692766,-0.19050552559004252,-0.30621225085584824,238.0
-0.3683907762437716,2024-02-03 19:00:00,2024-02-03 20:07:00,-0.5118891777782157,-0.9502628486514817,-0.37743185292561865,-0.08883102626120021,67.0
-0.3683907762437716,2024-02-03 20:00:00,2024-02-03 22:09:00,-0.6627157041523796,-0.3501939230715837,-0.5369457051827347,-0.09306703273109096,129.0
-0.4937366084232607,2024-02-03 21:00:00,2024-02-04 00:42:00,-0.8811972207975033,-0.7368057651195159,-0.36496358713182375,-0.327382501226006,222.0
-0.23259945804932503,2024-02-03 22:00:00,2024-02-04 00:55:00,-0.6457269195197015,-0.06250235250617642,0.14347334740732354,-0.3670825789788852,175.0
-0.4937366084232607,2024-02-03 23:00:00,2024-02-04 02:40:00,-0.9130580780231389,-0.8035337255186349,0.07823698540618618,-0.3250967318644751,220.0
0.028537692324610564,2024-02-04 00:00:00,2024-02-04 01:20:00,-0.29559628283915296,-0.044165081232968584,-0.7452207346009558,0.06475398648071984,80.0
-0.12814459789975075,2024-02-04 01:00:00,2024-02-04 03:46:00,-0.4663295994646194,0.010708777644203415,-0.04927208511347536,-0.4347299878668851,166.0
0.028537692324610564,2024-02-04 02:00:00,2024-02-04 04:50:00,-0.06544007987704126,-0.09726825057610677,-0.3788438443300799,-0.0009884865993882164,170.0
-0.12814459789975075,2024-02-04 03:00:00,2024-02-04 06:17:00,-0.7888819993551788,-0.5622359242580832,-0.12904054943148657,-0.45774902611563684,197.0
-0.5188500167908996,2024-02-04 04:00:00,2024-02-04 05:24:00,-0.2264446967587478,-0.5429828601599148,-0.6254034722573977,-0.47663050867547885,84.0
0.028537692324610564,2024-02-04 05:00:00,2024-02-04 07:18:00,-0.8855939633448379,-0.7888210029590801,-0.32032589286493607,-0.016028667006865893,138.0
0.028537692324610564,2024-02-04 06:00:00,2024-02-04 09:56:00,-0.581553640526665,-0.1996507193393009,-0.7223187491178115,-0.4252264670444086,236.0
-0.4937366084232607,2024-02-04 07:00:00,2024-02-04 10:20:00,-0.15898882762005084,-0.0637479387907115,-0.8849995596281068,0.07980900457359641,200.0
0.028537692324610564,2024-02-04 08:00:00,2024-02-04 09:13:00,-0.26409856550268884,-0.6341348116790037,-0.5258763265608686,0.05770271806746963,73.0
-0.3683907762437716,2024-02-04 09:00:00,2024-02-04 11:19:00,-0.8650121711459734,-0.6432848119412126,0.12244305311334736,-0.10827467646153166,139.0
0.028537692324610564,2024-02-04 10:00:00,2024-02-04 13:45:00,-0.0439411082730069,-0.7085723380724975,0.10542327704263044,-0.029280706670361756,225.0
-0.12814459789975075,2024-02-04 11:00:00,2024-02-04 14:10:00,-0.10847662360730959,-0.40222716654412527,-0.596624671231132,-0.4022510025095113,190.0
-0.23259945804932503,2024-02-04 12:00:00,2024-02-04 15:01:00,-0.4585481519163681,-0.3433110520051288,-0.786550577651306,-0.4944658174506551,181.0
0.028537692324610564,2024-02-04 13:00:00,2024-02-04 16:13:00,-0.5403422952986767,-0.36121136153775724,-0.8180183082241992,-0.009911858399590634,193.0
0.028537692324610564,2024-02-04 14:00:00,2024-02-04 16:37:00,-0.27897552705961803,-0.8721635020677626,-0.4951010959177793,-0.07473106776791094,157.0
-0.23259945804932503,2024-02-04 15:00:00,2024-02-04 17:14:00,-0.3300928978841302,-0.07522506631158421,-0.35488584979629234,-0.36309934466592786,134.0
-0.8903168561548876,2024-02-04 16:00:00,2024-02-04 16:39:00,-0.177520301393445,-0.8421616520762445,-0.8400399356102157,0.02684720282835995,39.0
0.08376368434517745,2024-02-04 17:00:00,2024-02-04 19:09:00,0,-0.8611776691149302,-0.42785994714379916,-0.9046027184940739,129.0
-0.3683907762437716,2024-02-04 18:00:00,2024-02-04 20:57:00,-0.4457432042798992,-0.28493720667575817,0.03215099851081282,-0.48878209362383995,177.0
0.45431723648598066,2024-02-04 19:00:00,2024-02-04 21:18:00,-0.21107302163634756,-0.06786620774551144,-0.5289838288734889,0.013458329418398751,138.0
0.028537692324610564,2024-02-04 20:00:00,2024-02-04 22:17:00,-0.3803335501884175,-0.13127446357691863,-0.5468248950276637,-0.02820710385348757,137.0
-0.4937366084232607,2024-02-04 21:00:00,2024-02-05 00:52:00,-0.23105355699445196,-0.643175336003818,-0.33669879452256923,-0.3543146874118761,232.0
